"id","Subject ID","Subject.Number","placebo","variable","sample","Taxonomy","TaxNum","RelAbun","Alternative.Tax"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_N6H1_15","2|1239|186801|186802|186803|572511|1912897",0.0173,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus","2|201174|84998|1643822|1643826|580024",0.05869,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae","2|1239|186801|186802|541000",17.71555,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_saccharolyticum","2|1239|186801|186802|186803|1506553|84030",1.05039,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified","2|1239|186801|186802|541000|",0.00503,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Eisenbergiella","2|1239|186801|186802|186803|1432051",0.14074,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bolteae_CAG_59","2|1239|186801|186802|31979|1485|1263064",0.03735,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified","2|1239|186801|186802|",5.22148,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerotignum|s__Anaerotignum_lactatifermentans","2|1239|186801|186802|186803|2039240|160404",1.99232,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis","2|1224|28216|80840|995019|577310|487175",1.84203,"k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_unclassified|g__Burkholderiales_unclassified|s__Burkholderiales_bacterium_1_1_47"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques","2|1239|186801|186802|186803|572511|33039",1.7318,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_sp_CAG_251","2|1239|186801|186802|186806|1730|1262886",1.11397,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales","2|1224|1236|91347",0.24157,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_bolteae","2|1239|186801|186802|186803|1506553|208479",0.95028,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis","2|1239|186801|186802|186803|841|301301",0.64593,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Erysipelatoclostridium|s__Erysipelatoclostridium_ramosum","2|1239|526524|526525|128827|1505663|1547",0.00702,"k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_D7,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_8_2_54BFAA,k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Coprobacillus|s__Coprobacillus_sp_3_3_56FAA"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae","2|1224|1236|91347|543",0.24157,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae","2|201174|84998|1643822|1643826",0.18526,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_aldenense","2|1239|186801|186802|186803|1506553|358742",0.03804,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Actinobacteria","2|201174",5.56198,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales","2|1239|91061|186826",4.23338,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales","2|976|200643|171549",28.46334,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium","2|201174|1760|85004|31953|1678",2.093,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_646","2|1239|||||1262995",0.11202,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia","2|1239|186801|186802|186803|841",1.78118,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus|s__Anaerotruncus_colihominis","2|1239|186801|186802|541000|244127|169435",1.43693,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales","2|201174|84998|1643822",0.18526,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_CAG_94","2|1239|||||1262989",0.65961,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Sellimonas","2|1239|186801|186802|186803|1769710",0.66962,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_goldsteinii","2|976|200643|171549|2005525|375288|328812",0.55295,"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_sp_ASF519"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter|s__Intestinibacter_bartlettii","2|1239|186801|186802|186804|1505657|261299",0.00587,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_1_1_41A1FAA,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_bartlettii_CAG_1329"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Clostridium_leptum","2|1239|186801|186802|541000||1535",0.00503,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_galacturonicus","2|976|200643|171549|815|816|384639",0.05081,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus|s__Anaeromassilibacillus_sp_An250","2|1239|186801|186802|541000|1924093|1965604",0.05774,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales","2|1239|186801|186802",55.9341,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Proteobacteria","2|1224",4.78506,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia","2|1239|186801",55.9341,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Bacteroidetes|c__Bacteroidia","2|976|200643",28.46334,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified","2|1239||",0.77162,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides","2|976|200643|171549|2005525|375288",1.46954,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus","2|1239|186801|186802|541000|244127",1.43693,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales","2|1239|526524|526525",0.17745,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Monoglobus","2|1239|186801|186802||2039302",0.49856,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaeromassilibacillus","2|1239|186801|186802|541000|1924093",0.05774,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Candidatus_Stoquefichus","2|1239|526524|526525|128827|1470349",0.01829,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_330","2|1239|186801|186802|541000|1263|1262954",0.53271,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Negativicutes","2|1239|909932",0.07305,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Enterorhabdus|s__Enterorhabdus_caecimuris","2|201174|84998|1643822|1643826|580024|671266",0.05869,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified","2|1224||||",2.57848,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_sp_CAG_317","2|1239|186801|186802|186803|189330|1262873",0.11281,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bicirculans","2|1239|186801|186802|541000|1263|1160721",4.74829,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans","2|1239|186801|186802|541000|1905344|1550024",1.51617,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_AM16_9,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_4_3_54A2FAA,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Subdoligranulum|s__Subdoligranulum_sp_AM23_21AC"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruthenibacterium","2|1239|186801|186802|541000|1905344",1.51617,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes|s__Anaerostipes_hadrus","2|1239|186801|186802|186803|207244|649756",3.19803,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Proteobacteria|c__Proteobacteria_unclassified|o__Proteobacteria_unclassified|f__Proteobacteria_unclassified|g__Proteobacteria_unclassified|s__Proteobacteria_bacterium_CAG_139","2|1224|||||1262986",2.57848,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified","2|1239||||",0.77162,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales","2|1239|909932|1843489",0.07305,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified","2|1239|",0.77162,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae|g__Absiella","2|1239|526524|526525|128827|2057233",0.03134,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Escherichia","2|1224|1236|91347|543|561",0.24157,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Erysipelotrichia","2|1239|526524",0.17745,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnoclostridium","2|1239|186801|186802|186803|1506553",2.6007,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerostipes","2|1239|186801|186802|186803|207244",3.19803,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae","2|1239|526524|526525|128827",0.17745,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas|s__Intestinimonas_butyriciproducens","2|1239|186801|186802||1392389|1297617",4.72292,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae","2|1239|186801|186802|186803|572511|418240",7.00181,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius","2|1239|91061|186826|1300|1301|1304",3.64893,"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC064D12,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC078H03,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC10E12,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_C150,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_salivarius_CAG_79,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC064H09,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC072D03,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_SR4,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_ACS2,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC065H07,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HSISS1,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_FDAARGOS_192,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC068F04,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HMSC078H12,k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_sp_HSISS3"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella|s__Collinsella_intestinalis","2|201174|84998|84999|84107|102106|147207",3.25761,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospira","2|1239|186801|186802|186803|28050",1.41038,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Hungatella|s__Hungatella_hathewayi","2|1239|186801|186802|31979|1649459|154046",0.08494,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_hathewayi_CAG_224"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae|g__Intestinibacter","2|1239|186801|186802|186804|1505657",0.00587,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Intestinimonas","2|1239|186801|186802||1392389",4.72292,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria","2|1224|1236",0.24157,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_bromii","2|1239|186801|186802|541000|1263|40518",2.38353,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_AM28_29LB,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_AF43_11,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_AM31_32,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_AF37_3AC,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_AM36_18,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_AF42_10,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_AF17_11,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_CAG_108,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_AM34_10LB,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_TF12_19AC,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus|s__Ruminococcus_sp_AF16_40"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii","2|1239|186801|186802|186806|1730|39488",2.19848,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_hallii_CAG_12"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae|g__Collinsella","2|201174|84998|84999|84107|102106",3.28373,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Flavonifractor|s__Flavonifractor_plautii","2|1239|186801|186802|541000|946234|292800",5.85472,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae","2|1239|909932|1843489|31977",0.07305,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale","2|1239|186801|186802|186803||39491",7.0749,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_xylanisolvens","2|976|200643|171549|815|816|371601",0.52919,"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_2_1_22,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_D22,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_3_1_13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_1_1_30,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_D1"
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium","2|1239|186801|186802|31979|1485",0.79604,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_dolichum_CAG_375","2|1239|186801|186802|186806|1730|1263076",0.08636,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Coriobacteriaceae","2|201174|84998|84999|84107",3.28373,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium","2|1239|186801|186802|541000|216851",0.92083,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus","2|1239|186801|186802|186803|572511|33038",0.15622,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_intestinalis","2|976|200643|171549|815|816|329854",2.40043,""
"HONC60-07-v3.1","HONC60-07",7,"Week 6","rP","FF08034359","k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus","2|1239|91061|186826|1300|1301",4.23338,""
