"id","Subject ID","Subject.Number","placebo","variable","sample","Taxonomy","TaxNum","RelAbun","Alternative.Tax"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium|t__SGB15158","2|1239|186801|186802|||1898207|",0.19358,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB1126|o__OFGB1126","2|1239||",0.00383,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004","2|1239||",0.00355,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae","2|976|200643|171549|815",44.08243,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF36_4|t__SGB4644","2|1239|186801|186802|31979|1485|2293015|",0.40339,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF37_5"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii","2|976|200643|171549|171550|239759|328813",1.63685,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii","2|976|200643|171549|171550|239759|214856",1.3382,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB3047|o__OFGB3047|f__FGB3047|g__GGB52130|s__GGB52130_SGB14966|t__SGB14966","2|1239||||||",0.03353,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Sellimonas|s__Sellimonas_intestinalis|t__SGB4617","2|1239|186801|186802|186803|1769710|1653434|",0.03079,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721|f__FGB75721|g__GGB9524|s__GGB9524_SGB14923|t__SGB14923","2|1239||||||",0.0303,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalicatena","2|1239|186801|186802|186803|2005359",0.6252,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_unclassified|g__Lawsonibacter","2|1239|186801|186802||2172004",0.53265,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium","2|201174|1760|85004|31953|1678",0.51714,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza","2|1239|186801|186802|186803|28050|28052",0.23171,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB4750","2|1239|186801|186802|31979|1485|",0.07352,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter|s__Dysosmobacter_sp_NSJ_60","2|1239|186801|186802|216572|2591381|2763041",0.07307,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB45507|o__OFGB45507|f__FGB45507","2|1239|||",0.0122,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Adlercreutzia","2|201174|84998|1643822|1643826|447020",0.02747,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified","2|1239|186801|186802|",2.99859,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_AF16_15|t__SGB4993","2|1239|||||2292885|",0.08271,"k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_TM09_10,k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_AF36_19BH"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Candidatus_Borkfalkiales|f__Candidatus_Borkfalkiaceae","2|1239|186801|2508939|2508947",0.00827,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Archaea|p__Thaumarchaeota","2157|651137",0.00526,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Peptostreptococcaceae|g__Romboutsia|s__Romboutsia_timonensis","2|1239|186801|186802|186804|1501226|1776391",0.02627,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__GGB9063|s__GGB9063_SGB13982","2|1239|186801|186802|31979||",0.02106,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Erysipelotrichia","2|1239|526524",0.01829,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales|f__Nitrosopumilaceae|g__Nitrosopumilus|s__Nitrosopumilus_SGB14899|t__SGB14899","2157|651137||31932|338190|338191||",0.00526,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Angelakisella|s__Angelakisella_massiliensis|t__SGB29321","2|1239|186801|186802|216572|1935176|1871018|",0.0042,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium","2|1239|186801|186802|216572|1905344",0.1095,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004|f__FGB3004|g__GGB58158|s__GGB58158_SGB79798|t__SGB79798","2|1239||||||",0.00355,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified","2|1239||||",0.08271,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas","2|1239|186801|186802|216572|2892396",0.07179,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales","2|976|200643|171549",55.60839,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor","2|1239|186801|186802|216572|946234",0.05432,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales","2|1239|186801|186802",1.03881,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Actinobacteria","2|201174",1.09633,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales","2|1239|526524|526525",0.01829,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB45507|o__OFGB45507","2|1239||",0.0122,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter|s__Fusicatenibacter_saccharivorans","2|1239|186801|186802|186803|1407607|1150298",2.2978,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Archaea|p__Thaumarchaeota|c__Thaumarchaeota_unclassified|o__Nitrosopumilales|f__Nitrosopumilaceae","2157|651137||31932|338190",0.00526,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB3004|o__OFGB3004|f__FGB3004","2|1239|||",0.00355,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Gemmiger","2|1239|186801|186802||204475",2.46491,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Fusicatenibacter","2|1239|186801|186802|186803|1407607",2.2978,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified","2|1239|186801|186802|186803|",2.28994,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium","2|1239|186801|186802|31979|1485",1.40657,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides","2|976|200643|171549|2005525|375288",1.39879,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter","2|1239|186801|186802|186803|2316020",1.10311,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB9713","2|1239|186801|186802|216572|",0.86193,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_obeum","2|1239|186801|186802|186803|572511|40520",1.15092,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_torques","2|1239|186801|186802|186803|2316020|33039",1.10311,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_distasonis","2|976|200643|171549|2005525|375288|823",1.01977,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_nordii","2|976|200643|171549|815|816|291645",1.00748,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruthenibacterium|s__Ruthenibacterium_lactatiformans","2|1239|186801|186802|216572|1905344|1550024",0.1095,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123","2|1239|||||",0.0859,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified|o__Firmicutes_unclassified|f__Firmicutes_unclassified|g__Firmicutes_unclassified|s__Firmicutes_bacterium_AF16_15","2|1239|||||2292885",0.08271,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Sellimonas","2|1239|186801|186802|186803|1769710",0.03079,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB76784|o__OFGB76784|f__FGB76784|g__GGB9583|s__GGB9583_SGB15004","2|1239|||||",0.43569,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_13|t__SGB4659","2|1239|186801|186802|31979|1485|2293012|",0.16079,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AM27_31LB"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Vescimonas|s__Vescimonas_coprocola","2|1239|186801|186802|216572|2892396|2714355",0.07179,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteria_unclassified|c__CFGB76763|o__OFGB76763|f__FGB76763|g__GGB79973|s__GGB79973_SGB14341","2||||||",0.06999,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__GGB3167","2|1239|186801|186802|216572|",0.85525,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Dysosmobacter","2|1239|186801|186802|216572|2591381",0.70654,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Anaerotruncus","2|1239|186801|186802|216572|244127",0.01165,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae","2|74201|203494",0.04089,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Firmicutes_unclassified","2|1239|",0.08271,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus","2|1239|186801|186802|186803|33042",0.13415,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_hominis","2|1239|186801|186802|186803|841|301301",0.25752,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_vulgatus|t__SGB1814","2|976|200643|171549|815|909656|821|",1.84408,"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Phocaeicola|s__Phocaeicola_dorei,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Phocaeicola|s__Phocaeicola_vulgatus,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_AM27_13,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_NMBE5,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_3_1_40A,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_AM26_11,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_AF32_15BH,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_sp_4_3_47FAA"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_caccae|t__SGB1877","2|976|200643|171549|815|816|47678|",1.82045,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_onderdonkii|t__SGB2303","2|976|200643|171549|171550|239759|328813|",1.63685,"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_finegoldii,k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes|s__Alistipes_sp_AM16_43"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_hydrogenotrophica|t__SGB4677","2|1239|186801|186802|186803|572511|53443|",0.01084,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Flavonifractor|s__Flavonifractor_plautii|t__SGB15132","2|1239|186801|186802|216572|946234|292800|",0.05432,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium_7_1_58FAA,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_VE202_03,k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium_UC5_1_2H11,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_ATCC_BAA_442,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB5191","2|1239|186801||||2044939|",0.15776,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium_UC5_1_1D10"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Akkermansiaceae","2|74201|203494|48461|1647988",0.04089,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus|t__SGB4670","2|1239|186801|186802|186803|33042|116085|",0.13415,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_NSJ_33","2|1239|186801|186802|31979||2763659",0.01306,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB45507|o__OFGB45507|f__FGB45507|g__GGB52106|s__GGB52106_SGB72838","2|1239|||||",0.0122,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria","2",99.99474,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Archaea","2157",0.00526,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes","2|976",55.60839,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AF18_31LB|t__SGB4767","2|1239|186801|186802|31979||2292182|",0.00163,"k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriales_unclassified|g__Eubacteriales_unclassified|s__Clostridiales_bacterium_AM23_16LB,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AF31_3BH,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_OF09_1,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AF42_6,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AM27_36LB,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Lachnospiraceae_bacterium,k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium_AF29_16BH"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB3047|o__OFGB3047","2|1239||",0.03353,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB75721|o__OFGB75721","2|1239||",0.0303,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_sp_AF34_13","2|1239|186801|186802|31979|1485|2293012",0.16079,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium","2|1239|186801||||2044939",0.15776,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Roseburia|s__Roseburia_inulinivorans","2|1239|186801|186802|186803|841|360807",0.15731,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Eubacteriaceae|g__Eubacterium|s__Eubacterium_ramulus","2|1239|186801|186802|186806|1730|39490",0.15503,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Tannerellaceae|g__Parabacteroides|s__Parabacteroides_merdae|t__SGB1949","2|976|200643|171549|2005525|375288|46503|",0.37902,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_lenta|t__SGB14809","2|201174|84998|1643822|1643826|84111|84112|",0.03481,"k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_BIOML_A4,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_BIOML_A5,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_HGA1,k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Eggerthellales|f__Eggerthellaceae|g__Eggerthella|s__Eggerthella_sp_1_3_56FAA"
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Blautia|s__Blautia_faecis","2|1239|186801|186802|186803|572511|871665",0.29679,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB2880|o__OFGB2880|f__FGB2880|g__GGB9184|s__GGB9184_SGB14123|t__SGB14123","2|1239||||||",0.0859,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospira|s__Lachnospira_pectinoschiza|t__SGB5075","2|1239|186801|186802|186803|28050|28052|",0.23171,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Agathobaculum|s__Agathobaculum_butyriciproducens","2|1239|186801|186802|216572|2048137|1628085",0.22887,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_invisus","2|1239|909932|1843489|31977|39948|218538",0.47849,""
"HONC60-17-v3","HONC60-17",17,"Week 6","rP","FF08034124","k__Bacteria|p__Firmicutes|c__CFGB1507|o__OFGB1507|f__FGB1507","2|1239|||",0.01106,""
